id,name,location,available number of rooms,standard,price per night,amenities,type of meal plan,meal preference,required car parking space,good review count,bad review count,rating,hotel_description,distance_from_city_center,check_in_time,check_out_time
JPN7444,Urban Oasis Hotel,Rio de Janeiro,161,Budget,6000,"Bar, Business Center, Pet-friendly, Room Service, Spa",Bed & Breakfast,Non Veg,True,3591,517,5,A comfortable and convenient hotel offering excellent services and amenities.,19 km,16:00,11:00
JPN7445,Urban Oasis Hotel,Madrid,223,Standard,16000,"Restaurant, Bar, Free Breakfast, Room Service, Fitness Center, Wi-Fi",Half Board,Vegan,False,2925,298,5,A comfortable and convenient hotel offering excellent services and amenities.,17 km,16:00,12:00
JPN7446,Palm Grove Resort,Amsterdam,261,Budget,6000,"Onsen, Parking, Wi-Fi, Fitness Center, Room Service",Bed & Breakfast,Non Veg,False,2286,610,4,A comfortable and convenient hotel offering excellent services and amenities.,4 km,14:00,11:00
JPN7447,Lakeside Retreat,Marrakech,261,Standard,13000,"Business Center, Parking, Wi-Fi, Free Breakfast, Restaurant, Room Service",All-Inclusive,Non Veg,True,3147,951,4,A comfortable and convenient hotel offering excellent services and amenities.,16 km,16:00,12:00
JPN7448,Azure Coast Retreat,Cairo,284,Premium,29000,"Room Service, Spa, Onsen",Room Only,,True,1148,270,5,A comfortable and convenient hotel offering excellent services and amenities.,5 km,15:00,11:00
JPN7449,Forest Glade Resort,Toronto,6,Budget,11000,"Pet-friendly, Bar, Onsen, Parking",All-Inclusive,Veg,True,589,858,3,A comfortable and convenient hotel offering excellent services and amenities.,12 km,15:00,12:00
JPN7450,Lakeside Retreat,Kuala Lumpur,77,Standard,20000,"Business Center, Restaurant, Fitness Center, Free Breakfast, Wi-Fi, Onsen",Full Board,Both,True,3933,249,5,A comfortable and convenient hotel offering excellent services and amenities.,8 km,16:00,10:00
JPN7451,City Lights Inn,Zurich,130,Budget,6000,"Parking, Free Breakfast, Bar",Half Board,Both,False,1153,107,5,A comfortable and convenient hotel offering excellent services and amenities.,7 km,14:00,12:00
JPN7452,The Heritage Palace,Buenos Aires,293,Premium,27000,"Wi-Fi, Bar, Restaurant, Fitness Center",Full Board,Veg,True,3437,517,5,A comfortable and convenient hotel offering excellent services and amenities.,8 km,15:00,11:00
JPN7453,The Grand Palace,Mexico City,113,Standard,14000,"Parking, Business Center, Spa",Bed & Breakfast,Non veg without Beef,False,3973,576,5,A comfortable and convenient hotel offering excellent services and amenities.,8 km,16:00,11:00
JPN7454,Skyline Towers,Rome,77,Budget,7000,"Bar, Restaurant, Pet-friendly, Onsen",Room Only,,False,961,243,4,A comfortable and convenient hotel offering excellent services and amenities.,16 km,15:00,11:00
JPN7455,Metropolitan Grand,Sydney,243,Premium,30000,"Parking, Room Service, Spa, Bar",Room Only,,False,384,416,3,A comfortable and convenient hotel offering excellent services and amenities.,7 km,14:00,12:00
JPN7456,Ocean Pearl Inn,Amsterdam,244,Budget,9000,"Business Center, Bar, Parking, Fitness Center",All-Inclusive,Non veg without Beef,False,2055,373,5,A comfortable and convenient hotel offering excellent services and amenities.,5 km,16:00,12:00
JPN7457,Hilltop Luxury Inn,Marrakech,90,Premium,26000,"Parking, Pet-friendly, Free Breakfast",All-Inclusive,Jain,False,74,412,1,A comfortable and convenient hotel offering excellent services and amenities.,11 km,16:00,11:00
JPN7458,The Grand Palace,Bangkok,232,Luxury,30000,"Parking, Business Center, Bar",Full Board,Both,False,72,337,1,A comfortable and convenient hotel offering excellent services and amenities.,14 km,14:00,10:00
JPN7459,Skyline Towers,Bangkok,209,Premium,26000,"Fitness Center, Free Breakfast, Onsen",Room Only,,False,169,263,2,A comfortable and convenient hotel offering excellent services and amenities.,3 km,14:00,11:00
JPN7460,Urban Oasis Hotel,Dubai,68,Budget,9000,"Bar, Wi-Fi, Parking, Restaurant",Full Board,Non Veg,True,2118,469,5,A comfortable and convenient hotel offering excellent services and amenities.,1 km,15:00,11:00
JPN7461,The Heritage Palace,Brussels,241,Budget,11000,"Parking, Fitness Center, Business Center",Half Board,Non Veg,False,1599,4,5,A comfortable and convenient hotel offering excellent services and amenities.,1 km,16:00,11:00
JPN7462,Seaside Serenity Resort,Cairo,9,Standard,17000,"Room Service, Onsen, Wi-Fi",Full Board,Jain,False,3011,108,5,A comfortable and convenient hotel offering excellent services and amenities.,16 km,16:00,10:00
JPN7463,Vista Veranda,Shanghai,186,Standard,20000,"Bar, Wi-Fi, Restaurant, Onsen, Parking",All-Inclusive,Non Veg,False,4530,506,5,A comfortable and convenient hotel offering excellent services and amenities.,20 km,14:00,10:00
JPN7464,Vista Veranda,Rome,52,Standard,17000,"Business Center, Bar, Spa, Onsen, Room Service, Restaurant",All-Inclusive,Non veg without Beef,True,1391,150,5,A comfortable and convenient hotel offering excellent services and amenities.,5 km,15:00,12:00
JPN7465,Ocean Pearl Inn,Warsaw,67,Budget,8000,"Onsen, Free Breakfast, Parking",All-Inclusive,Vegan,True,2564,882,4,A comfortable and convenient hotel offering excellent services and amenities.,18 km,16:00,11:00
JPN7466,Azure Coast Retreat,Marrakech,75,Budget,5000,"Business Center, Pet-friendly, Parking, Restaurant",Full Board,Both,True,3417,430,5,A comfortable and convenient hotel offering excellent services and amenities.,8 km,16:00,12:00
JPN7467,Pine Hill Haven,Budapest,41,Budget,8000,"Spa, Onsen, Pet-friendly, Restaurant, Fitness Center",Bed & Breakfast,Vegan,False,1049,979,3,A comfortable and convenient hotel offering excellent services and amenities.,17 km,16:00,11:00
JPN7468,Skyline Towers,Marrakech,73,Standard,15000,"Pet-friendly, Spa, Business Center, Room Service, Restaurant",Room Only,,True,4358,236,5,A comfortable and convenient hotel offering excellent services and amenities.,16 km,15:00,11:00
JPN7469,Azure Coast Retreat,Stockholm,257,Budget,9000,"Fitness Center, Spa, Restaurant, Bar",Full Board,Both,False,1972,522,4,A comfortable and convenient hotel offering excellent services and amenities.,10 km,16:00,11:00
JPN7470,Metropolitan Grand,Amsterdam,192,Premium,28000,"Onsen, Spa, Wi-Fi",Full Board,Vegan,False,2999,303,5,A comfortable and convenient hotel offering excellent services and amenities.,14 km,15:00,10:00
JPN7471,Urban Oasis Hotel,Stockholm,229,Budget,8000,"Bar, Spa, Onsen, Business Center",Full Board,Non Veg,True,962,738,3,A comfortable and convenient hotel offering excellent services and amenities.,4 km,14:00,10:00
JPN7472,Royal Garden Hotel,London,188,Premium,29000,"Free Breakfast, Pet-friendly, Spa, Bar, Wi-Fi, Onsen",Full Board,Both,True,1026,381,4,A comfortable and convenient hotel offering excellent services and amenities.,9 km,14:00,11:00
JPN7473,Sunset Boulevard Hotel,Barcelona,215,Standard,13000,"Fitness Center, Room Service, Wi-Fi, Spa, Pet-friendly, Bar",All-Inclusive,Non Veg,False,4333,274,5,A comfortable and convenient hotel offering excellent services and amenities.,15 km,16:00,11:00
JPN7474,Azure Coast Retreat,Mexico City,274,Budget,8000,"Free Breakfast, Pet-friendly, Restaurant",Full Board,Both,True,967,563,4,A comfortable and convenient hotel offering excellent services and amenities.,1 km,16:00,10:00
JPN7475,Seaside Serenity Resort,Vienna,92,Standard,12000,"Onsen, Free Breakfast, Bar, Wi-Fi, Restaurant",Room Only,,False,377,898,2,A comfortable and convenient hotel offering excellent services and amenities.,12 km,15:00,12:00
JPN7476,The Grand Palace,Madrid,148,Budget,12000,"Room Service, Business Center, Fitness Center",Full Board,Non Veg,False,892,40,5,A comfortable and convenient hotel offering excellent services and amenities.,5 km,16:00,11:00
JPN7477,Urban Oasis Hotel,Amsterdam,145,Budget,12000,"Restaurant, Free Breakfast, Parking, Fitness Center",Bed & Breakfast,Non veg without Beef,True,1312,755,4,A comfortable and convenient hotel offering excellent services and amenities.,15 km,15:00,10:00
JPN7478,Azure Coast Retreat,Rio de Janeiro,173,Budget,6000,"Parking, Free Breakfast, Business Center, Wi-Fi, Restaurant",Bed & Breakfast,Non veg without Beef,False,3351,874,4,A comfortable and convenient hotel offering excellent services and amenities.,6 km,14:00,12:00
JPN7479,Metropolitan Grand,Rio de Janeiro,125,Budget,6000,"Business Center, Wi-Fi, Onsen, Pet-friendly, Spa, Bar",Full Board,Veg,False,1876,13,5,A comfortable and convenient hotel offering excellent services and amenities.,6 km,14:00,11:00
JPN7480,Golden Bay Resort,Edinburgh,202,Standard,12000,"Fitness Center, Restaurant, Spa, Room Service",All-Inclusive,Veg,False,2586,170,5,A comfortable and convenient hotel offering excellent services and amenities.,19 km,14:00,11:00
JPN7481,Urban Oasis Hotel,Barcelona,213,Premium,30000,"Free Breakfast, Business Center, Parking",Room Only,,True,1374,321,5,A comfortable and convenient hotel offering excellent services and amenities.,16 km,14:00,10:00
JPN7482,Urban Oasis Hotel,Buenos Aires,223,Budget,6000,"Pet-friendly, Parking, Spa, Restaurant, Fitness Center, Business Center",Full Board,Non Veg,True,3194,796,5,A comfortable and convenient hotel offering excellent services and amenities.,6 km,16:00,11:00
JPN7483,Vista Veranda,Seoul,246,Standard,20000,"Room Service, Onsen, Business Center, Wi-Fi",Bed & Breakfast,Veg,False,317,204,4,A comfortable and convenient hotel offering excellent services and amenities.,16 km,14:00,12:00
JPN7484,Vista Veranda,San Francisco,114,Budget,6000,"Business Center, Fitness Center, Free Breakfast",Half Board,Vegan,False,804,691,3,A comfortable and convenient hotel offering excellent services and amenities.,19 km,14:00,11:00
JPN7485,Lakeside Retreat,Toronto,80,Standard,14000,"Parking, Fitness Center, Business Center, Onsen",Full Board,Both,False,397,105,4,A comfortable and convenient hotel offering excellent services and amenities.,4 km,14:00,11:00
JPN7486,The Grand Palace,Stockholm,209,Standard,15000,"Business Center, Onsen, Pet-friendly",Bed & Breakfast,Veg,True,1424,14,5,A comfortable and convenient hotel offering excellent services and amenities.,3 km,15:00,12:00
JPN7487,Pine Hill Haven,Toronto,210,Standard,19000,"Pet-friendly, Free Breakfast, Wi-Fi, Fitness Center, Onsen, Business Center",Full Board,Jain,False,315,576,2,A comfortable and convenient hotel offering excellent services and amenities.,17 km,15:00,12:00
JPN7488,Azure Coast Retreat,Berlin,120,Standard,12000,"Bar, Fitness Center, Room Service",All-Inclusive,Veg,False,2514,480,5,A comfortable and convenient hotel offering excellent services and amenities.,20 km,16:00,10:00
JPN7489,Ocean Pearl Inn,Cape Town,258,Budget,6000,"Bar, Business Center, Wi-Fi",Room Only,,True,4727,574,5,A comfortable and convenient hotel offering excellent services and amenities.,13 km,15:00,11:00
JPN7490,Skyline Towers,Berlin,101,Budget,6000,"Business Center, Fitness Center, Bar",Full Board,Veg,False,4078,177,5,A comfortable and convenient hotel offering excellent services and amenities.,3 km,16:00,12:00
JPN7491,Pine Hill Haven,Vienna,144,Standard,12000,"Parking, Onsen, Business Center, Restaurant, Bar, Wi-Fi",Full Board,Non Veg,True,4832,18,5,A comfortable and convenient hotel offering excellent services and amenities.,9 km,16:00,10:00
JPN7492,Metropolitan Grand,Seoul,98,Budget,10000,"Wi-Fi, Business Center, Spa",Full Board,Non Veg,False,3875,974,4,A comfortable and convenient hotel offering excellent services and amenities.,10 km,16:00,10:00
JPN7493,Urban Oasis Hotel,Rome,50,Premium,27000,"Fitness Center, Free Breakfast, Spa",Room Only,,False,2686,973,4,A comfortable and convenient hotel offering excellent services and amenities.,20 km,15:00,10:00
JPN7494,Sunset Boulevard Hotel,Amsterdam,146,Budget,10000,"Business Center, Room Service, Bar, Onsen, Parking",Half Board,Vegan,True,3233,883,4,A comfortable and convenient hotel offering excellent services and amenities.,5 km,16:00,10:00
JPN7495,Royal Garden Hotel,Singapore,250,Standard,13000,"Room Service, Pet-friendly, Parking, Spa, Free Breakfast",Room Only,,True,1323,668,4,A comfortable and convenient hotel offering excellent services and amenities.,17 km,14:00,12:00
JPN7496,Pine Hill Haven,Brussels,24,Standard,15000,"Spa, Pet-friendly, Restaurant",Half Board,Veg,True,4087,148,5,A comfortable and convenient hotel offering excellent services and amenities.,6 km,16:00,11:00
JPN7497,Ocean Pearl Inn,Beijing,195,Standard,14000,"Fitness Center, Business Center, Spa, Onsen",All-Inclusive,Vegan,False,2563,233,5,A comfortable and convenient hotel offering excellent services and amenities.,5 km,14:00,11:00
JPN7498,Seaside Serenity Resort,Zurich,179,Standard,20000,"Pet-friendly, Onsen, Fitness Center",All-Inclusive,Non veg without Beef,True,4430,23,5,A comfortable and convenient hotel offering excellent services and amenities.,9 km,15:00,10:00
JPN7499,Mountain View Lodge,Rio de Janeiro,49,Budget,12000,"Spa, Fitness Center, Onsen",Full Board,Veg,False,427,989,2,A comfortable and convenient hotel offering excellent services and amenities.,20 km,16:00,12:00
JPN7500,The Grand Palace,San Francisco,236,Budget,5000,"Pet-friendly, Parking, Onsen",All-Inclusive,Veg,True,3630,416,5,A comfortable and convenient hotel offering excellent services and amenities.,9 km,15:00,12:00
JPN7501,Urban Oasis Hotel,Rio de Janeiro,64,Premium,24000,"Free Breakfast, Spa, Onsen, Room Service, Bar, Business Center",Room Only,,False,60,879,1,A comfortable and convenient hotel offering excellent services and amenities.,18 km,15:00,10:00
JPN7502,Hilltop Luxury Inn,Rome,206,Standard,15000,"Free Breakfast, Pet-friendly, Bar",Bed & Breakfast,Veg,False,1535,522,4,A comfortable and convenient hotel offering excellent services and amenities.,16 km,16:00,10:00
JPN7503,Azure Coast Retreat,Warsaw,154,Luxury,30000,"Pet-friendly, Wi-Fi, Restaurant, Spa, Parking, Room Service",All-Inclusive,Both,False,1957,784,4,A comfortable and convenient hotel offering excellent services and amenities.,7 km,15:00,12:00
JPN7504,Central Plaza Suites,Rome,296,Standard,18000,"Free Breakfast, Onsen, Business Center",Full Board,Both,True,4700,735,5,A comfortable and convenient hotel offering excellent services and amenities.,18 km,14:00,12:00
JPN7505,Azure Coast Retreat,Madrid,75,Standard,15000,"Onsen, Fitness Center, Pet-friendly, Bar, Business Center",Full Board,Non veg without Beef,True,3710,793,5,A comfortable and convenient hotel offering excellent services and amenities.,14 km,16:00,10:00
JPN7506,Urban Oasis Hotel,Vienna,60,Standard,16000,"Free Breakfast, Wi-Fi, Restaurant, Onsen",Full Board,Veg,False,2257,365,5,A comfortable and convenient hotel offering excellent services and amenities.,5 km,16:00,10:00
JPN7507,Metropolitan Grand,Mexico City,183,Budget,6000,"Business Center, Parking, Pet-friendly, Fitness Center, Room Service, Free Breakfast",All-Inclusive,Veg,False,4802,769,5,A comfortable and convenient hotel offering excellent services and amenities.,12 km,15:00,11:00
JPN7508,Royal Garden Hotel,Vienna,138,Premium,30000,"Onsen, Fitness Center, Restaurant, Parking, Wi-Fi, Spa",Room Only,,False,875,772,3,A comfortable and convenient hotel offering excellent services and amenities.,3 km,15:00,12:00
JPN7509,Metropolitan Grand,Mumbai,218,Luxury,57000,"Room Service, Free Breakfast, Parking, Wi-Fi, Spa",Room Only,,False,1873,992,4,A comfortable and convenient hotel offering excellent services and amenities.,16 km,15:00,12:00
JPN7510,Golden Bay Resort,Vienna,46,Premium,30000,"Business Center, Bar, Restaurant, Wi-Fi, Fitness Center",Half Board,Non Veg,False,1109,442,4,A comfortable and convenient hotel offering excellent services and amenities.,8 km,16:00,10:00
JPN7511,Ocean Pearl Inn,Vienna,95,Standard,15000,"Room Service, Bar, Onsen, Pet-friendly, Parking",All-Inclusive,Veg,True,3021,565,5,A comfortable and convenient hotel offering excellent services and amenities.,15 km,16:00,12:00
JPN7512,Hilltop Luxury Inn,Barcelona,163,Budget,6000,"Fitness Center, Room Service, Spa, Free Breakfast",All-Inclusive,Both,False,1231,854,3,A comfortable and convenient hotel offering excellent services and amenities.,13 km,16:00,12:00
JPN7513,Hilltop Luxury Inn,Mumbai,14,Standard,14000,"Onsen, Pet-friendly, Fitness Center, Business Center, Wi-Fi, Bar",Bed & Breakfast,Non Veg,False,3600,104,5,A comfortable and convenient hotel offering excellent services and amenities.,9 km,14:00,10:00
JPN7514,Royal Garden Hotel,Sydney,31,Budget,7000,"Business Center, Restaurant, Bar",Room Only,,True,4226,974,5,A comfortable and convenient hotel offering excellent services and amenities.,18 km,16:00,10:00
JPN7515,Metropolitan Grand,Cairo,270,Budget,5000,"Restaurant, Fitness Center, Parking, Room Service, Bar, Free Breakfast",All-Inclusive,Jain,False,4346,469,5,A comfortable and convenient hotel offering excellent services and amenities.,19 km,16:00,12:00
